,Sensor kas 4 L (073) - Absolute Humidity (g/m3) - averages,Sensor kas 4 L (073) - Dewpoint (°C) - averages,Sensor kas 4 L (073) - Humidity (%) - averages,Sensor kas 4 L (073) - Humidity Deficit (g/m3) - averages,Sensor kas 4 L (073) - Temperature (°C) - averages,luwe zijde raamstand - %  (afd 4) - Percentage (%) - averages,wind zijde raamstand - %  (afd 4) - Percentage (%) - averages,verwarmingstemp: ber - °C  (afd 4) - Temperature (°C) - averages,ventilatietemp: ber  - °C  (afd 4) - Temperature (°C) - averages,vochtdeficit - g/m³  (afd 4) - Humidity deficit (g/m3) - averages,PAR Sensor (13D) - PAR (μmol m−2 s−1) - averages
2020-08-24 13:00:00,14,17,52.1,12.9,27.7,63.2,1.2,18,22,10.02,191.57
2020-08-24 14:00:00,13.7,16.7,50.8,13.3,27.8,70.5,0.7,18,22,10.48,166.94
2020-08-24 15:00:00,13.4,16.3,50.5,13.1,27.5,54.8,0,18,22,9.81,155.85
2020-08-24 16:00:00,13.6,16.6,47.9,14.9,28.8,63.5,1.2,17.4,22,10.26,180.92
2020-08-24 17:00:00,13,15.9,51,12.6,26.9,44,0,17,22,8.92,164.45
2020-08-24 18:00:00,13.4,16.3,53.6,11.6,26.4,23.3,0,17,22,8.15,158.99
2020-08-24 19:00:00,13.4,16.1,61.6,8.4,24,5.5,0,17,22,6.8,75.65
2020-08-24 20:00:00,14.1,16.9,71.8,5.6,22.3,0.3,0,17,22,4.41,13.97
2020-08-24 21:00:00,14.1,16.8,78.3,3.9,20.7,1.8,0,17,22,2.87,0.07
2020-08-24 22:00:00,13.8,16.4,80.8,3.3,19.8,4.3,0,17,22,2.29,0
2020-08-24 23:00:00,13.8,16.3,81.5,3.1,19.6,4.1,0,17,22,2.31,0
2020-08-25 00:00:00,13.9,16.5,82.9,2.9,19.5,5,0,17,22,2.1,0
2020-08-25 01:00:00,13.8,16.4,83.8,2.7,19.2,5,0,17,22,1.88,0
2020-08-25 02:00:00,13.5,16,83.7,2.6,18.8,5,0,17,22,1.74,0
2020-08-25 03:00:00,13.5,16.1,84.2,2.5,18.8,5,0,17,22,1.78,0
2020-08-25 04:00:00,13,15.4,83.9,2.5,18.2,5,0,17,22.1,1.65,0
2020-08-25 05:00:00,12.7,15,84.5,2.3,17.6,5,0,17,22,1.53,0
2020-08-25 06:00:00,13.4,15.9,81.8,3,19.1,3.8,0,17,22,2.39,2.87
2020-08-25 07:00:00,14.1,16.8,79.4,3.7,20.5,1.8,0,17,22,2.99,29.6
2020-08-25 08:00:00,15.2,18.1,78.4,4.2,22,2.5,0,17,22,2.83,74.22
2020-08-25 09:00:00,15.5,18.4,76.6,4.7,22.7,3,0,17,22,2.78,91.65
2020-08-25 10:00:00,16,19,72.8,6,24.2,3.9,0,17,22,3.32,198.96
2020-08-25 11:00:00,16.2,19.3,64.2,9,26.6,15.3,0,17.8,22,5.23,291.23
2020-08-25 12:00:00,15.2,18.2,65.4,8.1,25.2,12.4,0,18,22,5.2,202.99
2020-08-25 13:00:00,15.8,18.8,72.4,6,24.1,2.9,0,18,22,3.53,203.13
2020-08-25 14:00:00,16.2,19.2,71.6,6.4,24.7,7.7,0,18,22,3.45,233.45
2020-08-25 15:00:00,16.2,19.4,60.4,10.6,27.8,41.7,0,18,22,6.59,215.06
2020-08-25 16:00:00,15.1,18,67.4,7.3,24.5,16.3,0,17.4,22,5.01,100.57
2020-08-25 17:00:00,15.7,18.7,74.6,5.3,23.4,1.8,0,17,22,3.48,103.44
2020-08-25 18:00:00,16,19,73.9,5.7,24,7.3,0,17,22,3.47,124.04
2020-08-25 19:00:00,15.1,18,71.4,6.1,23.5,8.8,0,17,22,4.52,58.5
2020-08-25 20:00:00,15,17.9,76.6,4.6,22.2,0.8,0,17,22,3.62,10.56
2020-08-25 21:00:00,14.5,17.3,79.9,3.7,20.9,1.6,0,17,22,3.02,0.04
2020-08-25 22:00:00,14.2,16.9,80.1,3.5,20.4,1,0,17,22,2.98,0
2020-08-25 23:00:00,14.2,16.9,80.3,3.5,20.4,2.5,0,17,22,2.85,0
2020-08-26 00:00:00,14,16.7,79.7,3.6,20.3,1.3,0,17,22,2.98,0
2020-08-26 01:00:00,13.9,16.5,80.9,3.3,19.9,1.7,0,17,22,2.81,0
2020-08-26 02:00:00,13.6,16.2,80.8,3.2,19.5,2.3,0,17,22,2.58,0
2020-08-26 03:00:00,13.5,16,83,2.8,18.9,4.8,0,17,22,2.04,0
2020-08-26 04:00:00,13.1,15.5,83.5,2.6,18.3,5,0,17,22.2,1.81,0
2020-08-26 05:00:00,12.8,15.1,84.3,2.4,17.8,5,0,17,22,1.74,0
2020-08-26 06:00:00,13.2,15.6,82.6,2.8,18.6,5,0,17,22,2,0.34
2020-08-26 07:00:00,13.2,15.7,82.7,2.8,18.7,5,0,17,22,1.86,6
2020-08-26 08:00:00,13.2,15.6,81.5,3,18.8,5,0,17,22,1.99,30.3
2020-08-26 09:00:00,13.3,15.8,80.9,3.1,19.1,4.8,0,17,22,2.12,50.61
2020-08-26 10:00:00,13.6,16.2,79.8,3.4,19.8,3.3,0,17,22,2.4,78.47
2020-08-26 11:00:00,14.4,17.2,77.7,4.2,21.2,3,0,17.8,22,2.57,173.05
2020-08-26 12:00:00,16.4,19.4,72.1,6.3,24.8,2,0,18,22,3.5,263.23
2020-08-26 13:00:00,16.6,19.7,68.4,7.7,25.9,5.5,0,18,22,4.21,291.94
2020-08-26 14:00:00,15.7,18.7,70.4,6.6,24.5,2.4,0,18,22,3.9,154.79
2020-08-26 15:00:00,15.4,18.3,74.6,5.2,23,2.2,0,18,22,2.98,117.47
2020-08-26 16:00:00,15,17.9,76,4.7,22.3,2.1,0,17.4,22,2.83,114.72
2020-08-26 17:00:00,15,17.9,76.3,4.7,22.2,2,0,17,22,2.88,117.62
2020-08-26 18:00:00,15.5,18.4,75.6,5,23,1.2,0,17,22,3.27,101.13
2020-08-26 19:00:00,14.2,16.9,78.5,3.9,20.8,3.5,0,17,22,2.47,39.1
2020-08-26 20:00:00,13.6,16.1,80.7,3.2,19.5,4,0,17,22,2.24,13.89
2020-08-26 21:00:00,13.1,15.5,82.7,2.7,18.5,4.6,0,17,22,2.14,0.02
2020-08-26 22:00:00,13.1,15.5,83.7,2.5,18.3,4.1,0,17,22,2.12,0
2020-08-26 23:00:00,13.6,16.1,84.9,2.4,18.7,5,0,17,22,1.84,0
2020-08-27 00:00:00,13.5,16,85,2.4,18.6,5,0,17,22,1.67,0
2020-08-27 01:00:00,13,15.4,83.3,2.6,18.3,5,0,17,22,1.51,0
2020-08-27 02:00:00,12.6,14.9,82.7,2.6,17.9,5,0,17,22,1.5,0
2020-08-27 03:00:00,12.4,14.6,83.2,2.5,17.5,5,0,17,22,1.54,0
2020-08-27 04:00:00,12.1,14.1,83.8,2.3,16.9,5,0,17,22.1,1.62,0
2020-08-27 05:00:00,12.1,14.2,84.2,2.3,16.9,5,0,17,22,1.58,0
2020-08-27 06:00:00,12.8,15.2,82,2.8,18.3,5,0,17,22,1.96,2.67
2020-08-27 07:00:00,14.2,16.9,82.1,3.1,20,4.6,0,17,22,2.21,47.96
2020-08-27 08:00:00,16.8,19.7,80.9,4,23.2,8.8,0,17,22,3.51,130.23
2020-08-27 09:00:00,16.5,19.5,72.3,6.3,24.8,28.8,0,17,22,4.81,173.07
2020-08-27 10:00:00,15.5,18.5,70.8,6.4,24.1,29.3,0,17,22,4.95,148.83
2020-08-27 11:00:00,15.8,18.9,69.8,6.9,24.7,20.1,0,17.8,22,5.78,197.55
2020-08-27 12:00:00,15.6,18.7,63.8,8.9,26.1,43.2,0,18,22,7.14,249.73
2020-08-27 13:00:00,15.5,18.6,63.3,9,26.1,48.3,0,18,22,7.28,247.47
2020-08-27 14:00:00,15.6,18.7,65.2,8.4,25.7,29.3,0,18,22,6.79,256.45
2020-08-27 15:00:00,15.8,19,58.5,11.2,27.9,89.3,2.8,18,22,8.95,255.25
2020-08-27 16:00:00,15.1,18.3,54.2,12.8,28.4,95.5,28.5,17.4,22,10.47,190
2020-08-27 17:00:00,14.4,17.4,58,10.5,26.3,79.5,5.8,17,22,8.66,218.09
2020-08-27 18:00:00,13.8,16.6,61,8.9,24.7,63.5,1.5,17,22,7.84,76.16
2020-08-27 19:00:00,14.2,16.9,71.9,5.5,22.3,0.7,0,17,22,5.27,21.38
2020-08-27 20:00:00,14.7,17.5,78.6,4,21.4,0.1,0,17,22,3.64,2.91
2020-08-27 21:00:00,14.3,17,81.5,3.2,20.3,3.2,0,17,22,2.57,0
2020-08-27 22:00:00,13.8,16.3,82.9,2.8,19.3,4.4,0,17,22,2.22,0
2020-08-27 23:00:00,13.7,16.3,83.7,2.7,19.1,4.1,0,17,22,2.27,0
2020-08-28 00:00:00,13.7,16.3,83.8,2.7,19.1,4.4,0,17,22,2.2,0
2020-08-28 01:00:00,13.7,16.3,83.9,2.6,19,4.8,0,17,22,2.13,0
2020-08-28 02:00:00,13.5,16,83.8,2.6,18.8,5,0,17,22,2.07,0
2020-08-28 03:00:00,13.3,15.7,83.1,2.7,18.6,5,0,17,22,2.08,0
2020-08-28 04:00:00,13.1,15.5,84.1,2.5,18.2,5,0,17,22.2,1.83,0
2020-08-28 05:00:00,13.1,15.4,86,2.1,17.8,5,0,17,22,1.58,0
2020-08-28 06:00:00,13.8,16.3,85.1,2.4,18.9,5,0,17,22,2.1,0.94
2020-08-28 07:00:00,13.9,16.5,83.8,2.7,19.4,4.1,0,17,22,2.26,17.64
2020-08-28 08:00:00,14.9,17.7,80,3.7,21.3,2,0,17,22,3.23,89.21
2020-08-28 09:00:00,15.7,18.7,72.9,5.9,23.9,8.3,0,17,22,5.21,214
2020-08-28 10:00:00,14.9,18,55.8,11.8,27.6,48.6,0,17,22,9.54,191.88
2020-08-28 11:00:00,14.3,17.4,54.3,12.1,27.4,64.2,1.8,17.8,22,10.03,95.6
2020-08-28 12:00:00,14.2,17.3,51.6,13.3,28.2,81.6,12.8,18,22,11.32,162.7
2020-08-28 13:00:00,15.4,18.4,58.2,11.1,27.4,30.2,4,18,22,8.62,227.17
2020-08-28 14:00:00,15.8,18.8,67.8,7.5,25.2,7,0.6,18,22,5.22,172.37
2020-08-28 15:00:00,15.6,18.6,73.6,5.6,23.6,2.1,0.2,18,22,3.67,92.65
2020-08-28 16:00:00,14.9,17.8,78.3,4.2,21.7,2.4,0,17.4,22,2.8,60.28
2020-08-28 17:00:00,15.6,18.5,77.2,4.6,22.7,4.3,0,17,22,3.13,134.05
2020-08-28 18:00:00,15.4,18.3,76.9,4.6,22.6,2.4,0,17,22,2.92,71.95
2020-08-28 19:00:00,16.2,19.1,78.7,4.4,23,0.3,0,17,22,3.28,26.37
2020-08-28 20:00:00,15.9,18.8,81.1,3.7,22.2,0,0,17,22,2.84,1.12
2020-08-28 21:00:00,14.9,17.7,83.7,2.9,20.5,0,0,17,22,2.28,0
2020-08-28 22:00:00,14.2,16.9,84.6,2.6,19.5,0,0,17,22,2.1,0
2020-08-28 23:00:00,13.8,16.3,85.2,2.4,18.9,0,0,17,22,2.01,0
2020-08-29 00:00:00,13.4,15.9,85.1,2.4,18.4,4.2,0,17,22,1.96,0
2020-08-29 01:00:00,13.3,15.7,85.3,2.3,18.2,5,0,17,22,1.96,0
2020-08-29 02:00:00,13,15.3,85.1,2.3,17.9,5,0,17,22,1.9,0
2020-08-29 03:00:00,12.7,15,85,2.2,17.5,5,0,17,22,1.87,0
2020-08-29 04:00:00,12.4,14.6,85.3,2.1,17,5,0,17,22.1,1.57,0
2020-08-29 05:00:00,12.7,14.9,85.3,2.2,17.4,5,0,17,22,1.82,0
2020-08-29 06:00:00,13.2,15.6,84.3,2.4,18.3,4.6,0,17,22,2.12,1.89
2020-08-29 07:00:00,14.1,16.7,84.1,2.7,19.4,4.3,0,17,22,2.28,28.49
2020-08-29 08:00:00,16.1,19,78.3,4.6,23.1,8.9,0,17,22,3.98,135.63
2020-08-29 09:00:00,15.6,18.6,66.3,8,25.4,19.8,0,17,22,6.7,298.67
2020-08-29 10:00:00,15.4,18.5,59.7,10.4,27.1,37.3,0,17,22,8.4,213.84
2020-08-29 11:00:00,14.6,17.6,59.1,10.2,26.3,37.8,0,17.8,22,8.31,104.43
2020-08-29 12:00:00,15.6,18.5,73.2,5.7,23.6,0.7,0,18,22,4.49,157.79
2020-08-29 13:00:00,16.3,19.2,75.9,5.2,23.8,6.2,0,18,22,3.77,200.56
2020-08-29 14:00:00,16.5,19.7,61.2,10.6,27.9,49.4,2.8,18,22,7.98,182.6
2020-08-29 15:00:00,14.2,17.3,53.5,12.4,27.6,81.8,3.8,18,22,11.11,98.88
2020-08-29 16:00:00,13.9,16.8,56.6,10.7,26.1,67.3,3.6,17.4,22,9.74,127.15
2020-08-29 17:00:00,15,18.2,50,15.1,29.8,60.7,0.9,17,22,9.91,193.07
2020-08-29 18:00:00,13.6,16.6,54.8,11.4,26.5,41.1,0,17,22,8.28,121.88
2020-08-29 19:00:00,13.6,16.4,67.4,6.6,22.7,3,0,17,22,6.07,37.9
2020-08-29 20:00:00,13.8,16.5,75.9,4.4,20.9,0.3,0,17,22,3.82,4.5
2020-08-29 21:00:00,13.7,16.3,80.5,3.3,19.8,2,0,17,22,2.71,0
2020-08-29 22:00:00,13.6,16.2,82.5,2.9,19.2,3.5,0,17,22,2.38,0
2020-08-29 23:00:00,13.7,16.3,83.2,2.8,19.2,2,0,17,22,2.66,0
2020-08-30 00:00:00,13.3,15.8,83.2,2.7,18.7,3,0,17,22,2.43,0
2020-08-30 01:00:00,12.9,15.2,83.4,2.6,18.1,3.4,0,17,22,2.19,0
2020-08-30 02:00:00,12.5,14.8,83.6,2.5,17.6,4,0,17,22,2.08,0
2020-08-30 03:00:00,12.2,14.4,84,2.3,17.1,4,0,17,22,2,0
2020-08-30 04:00:00,11.7,13.6,84,2.2,16.3,4.4,0,17,22.2,1.8,0
2020-08-30 05:00:00,12.1,14.2,83.5,2.4,17,2.8,0,17,22,2.28,0
2020-08-30 06:00:00,12.7,15,83.1,2.6,17.9,2.3,0,17,22,2.42,1.7
2020-08-30 07:00:00,13.8,16.3,82.6,2.9,19.4,3,0,17,22,2.57,31.15
2020-08-30 08:00:00,15.4,18.2,81.1,3.6,21.6,3.5,0,17,22,3.06,89.32
2020-08-30 09:00:00,15.6,18.6,72.4,6,23.8,12.3,0,17,22,4.62,186.28
2020-08-30 10:00:00,14.5,17.4,64.5,8,24.6,21.6,0,17,22,6.68,240.13
2020-08-30 11:00:00,14.6,17.6,60.7,9.4,25.7,34.1,0,17.8,22,7.97,294.29
2020-08-30 12:00:00,14.3,17.3,62,8.8,25.1,18.1,0,18,22,7.19,261.75
2020-08-30 13:00:00,13.9,16.8,58.5,9.9,25.6,43.8,0,18,22,8.27,179.68
2020-08-30 14:00:00,13.6,16.4,60.8,8.7,24.4,28.5,0,18,22,7.59,271.89
2020-08-30 15:00:00,13.5,16.3,60,9,24.6,29.2,0,18,22,7.83,220.86
2020-08-30 16:00:00,13.1,15.8,61.2,8.3,23.7,14.8,0,17.4,22,7.32,169.93
2020-08-30 17:00:00,13.4,16.1,64.6,7.3,23.2,4.2,0,17,22,6.47,128.69
2020-08-30 18:00:00,13,15.7,62.7,7.7,23.2,5,0,17,22,6.86,112.59
2020-08-30 19:00:00,13.1,15.7,66.9,6.5,22.2,0.9,0,17,22,5.8,38.27
2020-08-30 20:00:00,12.9,15.4,73.2,4.8,20.4,0,0,17,22,4.13,2.59
2020-08-30 21:00:00,12.8,15.2,76.5,3.9,19.4,1.2,0,17,22,2.88,0
2020-08-30 22:00:00,12.5,14.8,76.8,3.8,18.9,2,0,17,22,2.69,0
2020-08-30 23:00:00,12.4,14.7,76.7,3.8,18.8,1.5,0,17,22,2.92,0
2020-08-31 00:00:00,12.3,14.5,76.9,3.7,18.6,1,0,17,22,2.93,0
2020-08-31 01:00:00,12.3,14.5,77.5,3.6,18.5,1.8,0,17,22,2.66,0
2020-08-31 02:00:00,12.2,14.4,77.5,3.5,18.4,2,0,17,22,2.57,0
2020-08-31 03:00:00,12,14.2,77.3,3.5,18.2,1.9,0,17,22,2.67,0
2020-08-31 04:00:00,11.6,13.6,76.3,3.6,17.8,2.3,0,17,22.2,2.42,0
2020-08-31 05:00:00,11.4,13.3,77.1,3.4,17.3,2.6,0,17,22,2.33,0
2020-08-31 06:00:00,12.5,14.8,80,3.1,18.3,3,0,17,22,2.42,1.59
2020-08-31 07:00:00,13.1,15.5,79.2,3.4,19.2,3,0,17,22,2.66,27.18
2020-08-31 08:00:00,13.8,16.5,70.6,5.8,22.2,5.4,0,17,22,5.52,109.96
2020-08-31 09:00:00,13.2,15.9,59.2,9.2,24.5,15.8,0,17,22,7.61,268.64
2020-08-31 10:00:00,12.4,15.1,51,11.9,26,39.7,0,17,22,9.78,197.18
2020-08-31 11:00:00,12.5,15.2,50.1,12.4,26.4,35.8,0,17.8,22,10.16,360.56
2020-08-31 12:00:00,12.3,15,44.6,15.3,28.2,86.2,4.8,18,22,12.8,103.58
2020-08-31 13:00:00,12.4,15.1,45.2,15,28.1,87.8,6.2,18,22,11.74,238.65
2020-08-31 14:00:00,13.3,16.3,45.9,15.7,29.2,90,9.8,18,22,11.81,85.51
2020-08-31 15:00:00,11.9,14.3,50.9,11.5,25.2,22.8,0,18,22,9.46,187.06
2020-08-31 16:00:00,12.2,14.9,45.9,14.4,27.6,61.6,0,17.4,22,11.71,297.76
2020-08-31 17:00:00,11.5,13.9,45.1,14,26.8,55.4,0,17,22,10.79,214.75
2020-08-31 18:00:00,11.2,13.5,49.3,11.6,24.8,28.5,0,17,22,9.52,138.95
2020-08-31 19:00:00,12.5,15.1,55.7,10,24.6,4.5,0,17,22,9.34,29.19
2020-08-31 20:00:00,13.6,16.4,67.8,6.5,22.7,0,0,17,22,5.98,0.7
2020-08-31 21:00:00,13.6,16.3,73.4,5,21.3,0,0,17,22,4.12,0
2020-08-31 22:00:00,13.5,16.1,75.6,4.3,20.5,0,0,17,22,3.31,0
2020-08-31 23:00:00,13,15.5,76.6,4,19.7,0,0,17,22,2.82,0
2020-09-01 00:00:00,12.6,15,77.1,3.7,19.1,2,0,17,22,2.68,0
2020-09-01 01:00:00,12.8,15.1,78.7,3.4,18.9,2.7,0,17,22,2.5,0
2020-09-01 02:00:00,12.8,15.2,79.7,3.3,18.8,3.6,0,17,22,2.29,0
2020-09-01 03:00:00,12.8,15.1,80.3,3.1,18.6,4.4,0,17,22.1,2.14,0
2020-09-01 04:00:00,12.6,14.9,81.7,2.8,18.1,5,0,17,22,1.63,0
2020-09-01 05:00:00,12.6,14.9,81.5,2.9,18.1,5,0,17,22,1.63,0
2020-09-01 06:00:00,13.2,15.7,79.6,3.4,19.3,3.8,0,17,22,2.49,1.47
2020-09-01 07:00:00,13.4,15.9,77.9,3.8,19.9,1,0,17,22,3.47,25.69
2020-09-01 08:00:00,14.8,17.7,72.7,5.6,22.8,8.8,0,17,22,5.89,104.12
2020-09-01 09:00:00,14.2,17.2,54.8,11.8,27.1,49.8,0,17,22,10.04,323.34
2020-09-01 10:00:00,13,16,45.7,15.5,28.9,79.1,4.1,17,22,11.81,202.46
2020-09-01 11:00:00,12.2,14.8,51.1,12,25.8,42,1.2,18,22,8.94,75.39
2020-09-01 12:00:00,13.1,15.8,61.7,8.1,23.5,3.3,0,18,22,6.42,104.85
2020-09-01 13:00:00,13.4,16.1,61.7,8.3,23.9,10.3,0,18,22,6.11,111.37
2020-09-01 14:00:00,13.5,16.2,62.2,8.2,23.9,9.6,0,18,22,6.36,146.85
2020-09-01 15:00:00,13.6,16.4,61.9,8.4,24.2,15.8,0,18,22,6.55,145.56
2020-09-01 16:00:00,14.2,17.1,62.5,8.5,24.8,14.3,0,17.3,22,7.02,182.94
2020-09-01 17:00:00,13.7,16.6,57.5,10.1,25.6,23.5,0,17,22,8.05,187.3
2020-09-01 18:00:00,13.1,15.8,57,9.9,24.9,19.9,0,17,22,7.96,121.85
2020-09-01 19:00:00,13.7,16.5,67.4,6.7,22.8,0.5,0,17,22,5.22,44.26
2020-09-01 20:00:00,14.1,16.8,78.7,3.8,20.6,1.8,0,17,22,2.85,6.46
2020-09-01 21:00:00,13.8,16.3,83.4,2.7,19.2,4.6,0,17,22,2.06,0
2020-09-01 22:00:00,13.2,15.6,84.4,2.4,18.3,5,0,17,22,1.87,0
2020-09-01 23:00:00,12.9,15.2,83.5,2.5,18.1,5,0,17,22,2,0
2020-09-02 00:00:00,12.5,14.8,83.4,2.5,17.6,5,0,17,22,1.92,0
2020-09-02 01:00:00,12.3,14.4,83.9,2.3,17.2,5,0,17,22,1.85,0
2020-09-02 02:00:00,12,14.1,84.3,2.2,16.8,5,0,17,22,1.73,0
2020-09-02 03:00:00,11.8,13.8,84.5,2.2,16.4,5,0,17,22.2,1.61,0
2020-09-02 04:00:00,11.4,13.2,84,2.2,15.9,5,0,17,22,1.58,0
2020-09-02 05:00:00,12,14.1,83.1,2.4,17,3.9,0,17,22,2.09,0
2020-09-02 06:00:00,12.2,14.4,82.7,2.6,17.3,3,0,17,22,2.25,1.21
2020-09-02 07:00:00,12.6,14.9,81.8,2.8,18.1,2.8,0,17,22,2.52,27.39
2020-09-02 08:00:00,14.5,17.3,78.2,4.1,21.2,2.8,0,17,22,2.93,103.1
2020-09-02 09:00:00,16.4,19.5,65.8,8.6,26.4,44.2,0,17,22,6.92,289.43
2020-09-02 10:00:00,15.3,18.5,51.5,14.5,29.6,91.3,16.7,17,22,11.05,106.8
2020-09-02 11:00:00,14.3,17.5,45.7,17,30.5,96,68.3,18,22,13.58,91.15
2020-09-02 12:00:00,13.3,16.3,47,15,28.8,95.3,50.9,18,22,12.98,87.13
2020-09-02 13:00:00,13.5,16.5,49.6,13.8,28.1,94.3,14.1,18,22,11.8,313.42
2020-09-02 14:00:00,12.8,15.7,46.4,14.9,28.3,96,43.3,18,22,12.79,143.77
2020-09-02 15:00:00,12.6,15.4,50,12.6,26.7,91.5,7.8,18,22,10.97,191.74
2020-09-02 16:00:00,12.4,15,54,10.5,24.9,60.8,0,17.3,22,9.66,152.49
2020-09-02 17:00:00,13.1,15.9,52.5,12.1,26.5,47.8,0,17,22,9.69,174.69
2020-09-02 18:00:00,12.7,15.5,48.9,13.4,27.2,52.5,0,17,22,9.52,136.68
2020-09-02 19:00:00,12.8,15.4,60,8.6,23.7,13.8,0,17,22,7.86,59.56
2020-09-02 20:00:00,13.7,16.3,73,5.1,21.4,0.1,0,17,22,4.39,4.13
2020-09-02 21:00:00,13.6,16.1,79.7,3.5,19.7,2.4,0,17,22,2.62,0
2020-09-02 22:00:00,13.1,15.6,81.5,3,18.8,4.6,0,17,22,2.17,0
2020-09-02 23:00:00,13,15.4,81.7,2.9,18.6,2.6,0,17,22,2.45,0
2020-09-03 00:00:00,12.8,15.2,82.3,2.8,18.3,2.9,0,17,22,2.34,0
2020-09-03 01:00:00,12.8,15.2,83.4,2.5,18,3.8,0,17,22,2.21,0
2020-09-03 02:00:00,13,15.3,84.5,2.4,18,4.7,0,17,22,2,0
2020-09-03 03:00:00,12.9,15.2,84.1,2.4,17.9,5,0,17,22.2,1.87,0
2020-09-03 04:00:00,12.5,14.8,84.9,2.2,17.3,5,0,17,22,1.72,0
2020-09-03 05:00:00,12.5,14.7,84.4,2.3,17.4,4.1,0,17,22,2.04,0.01
2020-09-03 06:00:00,12.8,15.2,83.6,2.5,18,4.3,0,17,22,2.12,0.5
2020-09-03 07:00:00,12.9,15.3,82.9,2.7,18.3,4.5,0,17,22,2.05,8.01
2020-09-03 08:00:00,13,15.4,82.6,2.7,18.4,5,0,17,22,1.94,27.93
2020-09-03 09:00:00,13,15.3,82.7,2.7,18.4,5,0,17,22,1.79,60.68
2020-09-03 10:00:00,12.9,15.3,82.4,2.8,18.4,5,0,17,22,1.71,72.59
2020-09-03 11:00:00,13.2,15.7,82,2.9,18.8,5,0,18,22,1.79,101.32
2020-09-03 12:00:00,13.9,16.6,81.3,3.2,19.9,5,0,18,22,1.89,138.49
2020-09-03 13:00:00,15.4,18.3,78.9,4.1,22.1,4.7,0,18,22,2.51,204.23
2020-09-03 14:00:00,16.3,19.2,77.4,4.7,23.4,3.8,0,18,22,3.05,127.59
2020-09-03 15:00:00,16,18.9,78.8,4.3,22.8,3,0,18,22,2.88,89.93
2020-09-03 16:00:00,15.9,18.8,80.9,3.8,22.2,4.3,0,17.3,22,2.33,87.73
2020-09-03 17:00:00,15.7,18.5,83.5,3.1,21.4,5,0,17,22,1.88,59.49
2020-09-03 18:00:00,15.5,18.3,85,2.7,20.9,5,0,17,22,1.61,31.86
2020-09-03 19:00:00,15,17.8,86.7,2.3,20.1,5,0,17,22,1.38,5.98
2020-09-03 20:00:00,14.9,17.6,88.2,2,19.6,5,0,17,22,1.18,0.69
2020-09-03 21:00:00,14.8,17.5,89,1.8,19.3,5,0,17,22,1.08,0
2020-09-03 22:00:00,14.8,17.5,89.4,1.7,19.2,5,0,17,22,1.03,0
2020-09-03 23:00:00,14.8,17.5,89.1,1.8,19.4,5,0,17,22,1.11,0
2020-09-04 00:00:00,14.6,17.3,89.1,1.8,19.1,5,0,17,22,1.11,0
2020-09-04 01:00:00,14.5,17.2,89.5,1.7,18.9,5,0,17,22,1.09,0
2020-09-04 02:00:00,14.5,17.2,89.7,1.7,18.9,5,0,17,22,1.03,0
2020-09-04 03:00:00,14.5,17.1,89.7,1.7,18.8,5,0,17,22.2,0.98,0
2020-09-04 04:00:00,14.3,17,90.1,1.6,18.6,5,0,17,22,0.83,0
2020-09-04 05:00:00,14.7,17.3,90.4,1.6,18.9,5,0,17,22,0.95,0
2020-09-04 06:00:00,15.2,18,88.9,1.9,19.9,5,0,17,22,1.42,0.5
2020-09-04 07:00:00,15.5,18.3,86.8,2.4,20.6,5,0,17,22,1.69,24.84
2020-09-04 08:00:00,16.4,19.3,82.9,3.4,22.4,9.4,0,17,22,2.21,109.99
2020-09-04 09:00:00,16.8,19.7,74.3,5.8,24.6,24,0,17,22,4.29,170.74
2020-09-04 10:00:00,16.1,19.2,67.6,7.8,25.7,31.8,0,17,22,6.32,272.25
2020-09-04 11:00:00,15.5,18.7,57.5,11.5,27.8,64.3,2.8,18,22,9.21,210.24
2020-09-04 12:00:00,14.8,17.9,54.1,12.6,28.1,84.8,1.4,18,22,10.08,84.19
2020-09-04 13:00:00,14.5,17.6,54.2,12.3,27.8,73,0,18,22,9.99,150.71
2020-09-04 14:00:00,13.9,16.9,54,11.9,27,68.8,0,18,22,9.42,281.25
2020-09-04 15:00:00,14,17.1,51.7,13.2,27.9,68,3.5,18,22,10.12,211.85
2020-09-04 16:00:00,13.7,16.7,50.4,13.7,28.1,53.8,0,17.3,22,9.67,197.13
2020-09-04 17:00:00,13.3,16.2,58,9.7,25,20.7,0,17,22,7.97,166.7
2020-09-04 18:00:00,13.6,16.4,63.1,8,23.9,9.8,0,17,22,7.17,92.47
2020-09-04 19:00:00,13.8,16.5,69.6,6,22.4,1.1,0,17,22,5.48,28.39
2020-09-04 20:00:00,13.6,16.3,75.1,4.5,20.9,0,0,17,22,3.93,1.27
2020-09-04 21:00:00,13.7,16.3,79.5,3.5,20,0.8,0,17,22,3.01,0
2020-09-04 22:00:00,13.8,16.4,81.8,3.1,19.6,2.4,0,17,22,2.67,0
2020-09-04 23:00:00,14,16.6,82.9,2.9,19.6,2,0,17,22,2.72,0
2020-09-05 00:00:00,14,16.6,83.1,2.8,19.5,2.7,0,17,22,2.44,0
2020-09-05 01:00:00,13.9,16.5,83.3,2.8,19.4,3.9,0,17,22,2.3,0
2020-09-05 02:00:00,13.7,16.2,84.3,2.6,19,4,0,17,22,2.16,0
